Student_ID,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,academic_momentum,engagement_ratio,financial_stress_index,early_performance_score,Cluster,Target,Risk_Status,Risk_Score,trajectory_deteriorating
298,1,44,1,9085,1,1,140.0,1,1,2,3,3,140.0,0,0,0,1,0,0,20,0,0,6,7,6,14.28571429,0,0,6,9,3,13.0,0,13.9,-0.3,0.79,-1.2857142899999996,0.4285714285714285,1,12.24489796285714,0,Enrolled,AT RISK,72.8,True
299,1,17,2,9254,1,1,108.0,1,37,37,9,7,108.0,1,0,0,1,0,1,20,0,0,6,10,4,11.6,0,0,6,10,4,11.75,0,12.7,3.7,-1.7,0.1500000000000003,0.5714285714285714,0,6.628571428571428,0,Graduate,AT RISK,84.2,False
300,1,39,1,9254,1,1,133.1,1,1,1,9,6,105.0,1,0,1,0,0,0,24,0,0,6,14,6,11.28571429,0,0,6,16,3,10.33333333,0,8.9,1.4,3.51,-0.9523809599999992,0.4285714285714285,3,9.67346939142857,0,Dropout,AT RISK,39.9,False
301,1,51,1,9254,1,1,120.0,1,38,38,9,9,118.0,0,0,0,1,0,0,28,0,0,6,8,6,12.85714286,0,0,6,8,5,12.6,0,8.9,1.4,3.51,-0.2571428600000001,0.7142857142857143,1,11.020408165714285,0,Graduate,AT RISK,68.1,False
302,1,39,1,9254,1,1,160.0,1,3,1,6,6,116.3,1,0,0,1,0,0,24,0,0,6,8,5,12.6,0,0,6,7,5,12.2,0,9.4,-0.8,-3.12,-0.4000000000000003,0.7142857142857143,1,9.0,0,Graduate,AT RISK,78.5,False
303,1,17,1,9147,1,1,137.0,1,1,37,5,9,131.4,1,0,0,1,1,0,22,0,0,5,8,2,10.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,0.0,0.1666666666666666,1,3.333333333333333,0,Dropout,AT RISK,73.7,False
304,1,17,2,9556,1,1,125.0,1,38,19,7,7,121.5,1,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,11.1,0.6,2.02,-2.2750000000000004,0.5,1,6.75,0,Dropout,AT RISK,85.8,False
305,1,1,1,9238,1,1,124.0,1,37,38,9,3,114.2,0,0,0,1,0,0,18,0,0,6,13,4,11.0,0,0,6,12,5,10.83333333,0,15.5,2.8,-4.06,-0.1666666699999996,0.7142857142857143,1,6.285714285714286,0,Graduate,AT RISK,80.5,False
306,1,1,1,9085,1,1,120.0,1,38,38,4,7,111.6,1,0,0,1,0,0,19,0,0,6,12,5,14.0,0,0,6,14,5,11.0,0,16.2,0.3,-0.92,-3.0,0.7142857142857143,1,10.0,0,Graduate,AT RISK,72.5,False
307,1,17,2,9254,1,1,123.0,1,19,19,5,5,113.2,1,0,1,1,0,0,19,0,0,6,10,6,12.16666667,0,0,6,8,5,11.66666667,0,16.2,0.3,-0.92,-0.5,0.7142857142857143,2,10.428571431428573,0,Dropout,AT RISK,77.6,False
308,1,17,1,9773,1,1,133.1,1,38,38,9,5,117.0,0,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.83333333,0,15.5,2.8,-4.06,0.0333333299999996,0.7142857142857143,1,8.428571428571429,0,Enrolled,AT RISK,88.3,False
309,1,1,2,9773,1,1,128.0,1,34,19,3,0,141.0,1,0,0,0,0,0,20,0,0,6,10,4,12.0,0,0,6,15,3,10.66666667,0,7.6,2.6,0.32,-1.3333333300000003,0.4285714285714285,2,6.857142857142857,0,Dropout,AT RISK,60.8,False
310,1,43,1,9500,1,1,127.0,1,19,19,4,7,121.1,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,1.2400000000000002,0.25,0,7.6,0,Enrolled,AT RISK,73.0,False
311,1,16,1,9070,1,1,145.0,1,1,1,3,3,146.1,1,0,0,1,0,0,18,0,0,6,6,1,15.0,0,0,6,7,4,12.5,0,9.4,-0.8,-3.12,-2.5,0.5714285714285714,1,2.142857142857143,0,Enrolled,AT RISK,61.6,False
312,1,17,1,9853,1,1,158.0,1,38,37,5,5,140.2,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,0.25,0.5714285714285714,1,7.857142857142858,0,Dropout,AT RISK,87.5,False
313,1,1,1,9147,1,1,135.0,1,1,38,5,5,122.4,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,1.5250000000000004,0.6666666666666666,2,9.0625,0,Graduate,AT RISK,76.1,False
314,1,1,1,9085,1,1,125.0,1,19,37,3,7,126.8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,11.1,0.6,2.02,0.75,0.5714285714285714,1,10.285714285714285,0,Enrolled,AT RISK,79.5,False
315,1,1,2,9147,1,1,119.0,1,19,37,4,5,113.8,1,0,0,1,0,0,20,0,0,5,8,3,11.33333333,0,0,5,8,5,12.2,0,7.6,2.6,0.32,0.866666669999999,0.8333333333333334,1,5.666666665,0,Graduate,AT RISK,91.1,False
316,1,17,1,9130,1,1,143.0,1,3,3,2,2,131.8,1,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.16666667,0,8.9,1.4,3.51,1.766666669999999,0.7142857142857143,3,8.857142857142858,0,Enrolled,AT RISK,49.1,False
317,1,17,2,9670,1,1,123.0,1,34,37,0,0,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,7.6,2.6,0.32,-1.25,0.6666666666666666,3,6.0,0,Dropout,AT RISK,48.0,False
318,1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,-0.3000000000000007,0.8571428571428571,0,7.714285714285715,0,Graduate,AT RISK,89.0,False
319,1,17,2,9238,1,1,133.0,1,2,1,3,4,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,7.6,2.6,0.32,-1.0,0.2857142857142857,1,1.6428571428571428,0,Enrolled,AT RISK,70.0,False
320,1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.33333333,0,9.4,-0.8,-3.12,0.0833333300000003,0.4285714285714285,0,7.0,0,Graduate,AT RISK,92.9,False
321,1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.33333333,0,0,6,9,3,12.66666667,0,9.4,-0.8,-3.12,1.3333333399999994,0.4285714285714285,0,9.714285711428571,0,Graduate,AT RISK,71.8,False
322,1,17,2,9147,1,1,130.0,1,1,38,5,7,122.0,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,1.75,0.6666666666666666,1,3.5,0,Enrolled,AT RISK,87.7,False
323,1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,-1.0,0.3333333333333333,1,5.5,0,Dropout,AT RISK,75.3,False
324,1,17,2,9254,1,1,121.0,1,19,38,6,6,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,1.3000000000000007,0.5714285714285714,1,8.0,0,Graduate,AT RISK,90.8,False
325,1,17,2,9147,1,1,133.1,1,38,38,4,7,109.0,1,0,0,1,1,1,22,0,0,5,7,3,12.33333333,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,-1.7619047600000002,0.5,0,6.166666665,0,Enrolled,AT RISK,83.0,False
326,1,1,1,9119,1,1,126.0,1,38,19,5,5,130.2,0,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12.0,0,10.8,1.4,1.74,1.8000000000000007,0.5,1,8.5,0,Enrolled,AT RISK,90.5,False
327,1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.57142857,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,1.42857143,0.4285714285714285,1,8.265306121428571,0,Dropout,AT RISK,87.0,False
328,1,18,2,9556,1,1,126.0,1,3,3,2,2,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,0.1666666699999996,0.5,1,10.0749999975,0,Graduate,AT RISK,78.4,True
329,1,16,2,9147,1,1,129.0,1,19,19,4,9,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,-0.5999999999999996,0.5,1,9.666666666666666,0,Dropout,AT RISK,99.1,False
330,1,43,1,9119,1,1,146.0,1,3,1,2,3,100.0,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.66666667,0,13.9,-0.3,0.79,-0.5833333300000003,0.5,1,8.166666666666666,0,Enrolled,AT RISK,78.2,False
331,1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13.0,0,12.4,0.5,1.79,-0.3333333300000003,0.7142857142857143,1,9.523809521428571,0,Graduate,AT RISK,85.6,False
332,1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,1.3333333300000003,0.5714285714285714,0,4.571428572857142,0,Enrolled,AT RISK,80.1,False
333,1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,0.25,0.2857142857142857,1,7.285714285714286,0,Enrolled,AT RISK,89.7,False
334,1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,-0.8000000000000007,0.7142857142857143,1,11.142857142857142,0,Graduate,AT RISK,70.1,False
335,1,43,1,9119,1,1,128.0,1,1,38,4,7,100.0,0,0,0,1,1,0,19,0,0,5,8,5,12.0,0,0,5,12,2,10.5,0,13.9,-0.3,0.79,-1.5,0.3333333333333333,1,10.0,0,Enrolled,AT RISK,76.5,False
336,1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,0.8000000000000007,0.5714285714285714,2,10.0,0,Enrolled,AT RISK,63.4,True
337,1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.66666667,0,16.2,0.3,-0.92,-1.983333330000001,0.375,1,6.325,0,Dropout,AT RISK,74.3,False
338,1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.33333333,0,0,6,6,4,12.75,0,11.1,0.6,2.02,-0.5833333300000003,0.5714285714285714,1,11.428571425714283,0,Graduate,AT RISK,74.7,False
339,1,1,1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.83333333,0,0,6,8,5,10.0,0,8.9,1.4,3.51,-1.8333333300000003,0.7142857142857143,3,8.45238095,0,Dropout,AT RISK,52.0,False
340,1,1,1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,0.1999999999999993,0.7142857142857143,1,7.714285714285715,0,Graduate,AT RISK,91.6,False
341,1,1,1,9238,1,1,136.0,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11.0,0,10.8,1.4,1.74,-0.4000000000000003,0.7142857142857143,1,8.142857142857144,0,Graduate,AT RISK,92.5,False
342,1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11.0,0,9.4,-0.8,-3.12,-1.25,0.8571428571428571,1,7.0,0,Graduate,AT RISK,84.1,False
343,1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.66666667,0,0,5,11,2,11.0,0,15.5,2.8,-4.06,0.3333333300000003,0.3333333333333333,1,8.888888891666667,0,Enrolled,AT RISK,65.8,False
344,1,18,1,9238,1,1,122.0,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.16666667,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,0.3333333300000003,0.8571428571428571,1,8.714285717142856,0,Graduate,AT RISK,81.6,False
345,1,39,1,9003,1,1,133.1,1,1,19,4,10,145.8,0,0,0,1,1,0,34,0,0,6,15,5,13.33333333,0,0,6,15,5,12.4,0,12.4,0.5,1.79,-0.93333333,0.7142857142857143,1,9.523809521428571,0,Graduate,AT RISK,41.6,False
346,1,17,2,9991,0,1,116.0,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13.0,0,0,5,5,5,13.0,0,7.6,2.6,0.32,0.0,0.8333333333333334,1,8.666666666666666,0,Graduate,AT RISK,38.2,False
347,1,18,1,9119,1,1,108.0,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.16666667,0,0,5,7,5,15.28571429,0,12.4,0.5,1.79,3.11904762,0.8333333333333334,1,10.138888891666667,0,Graduate,AT RISK,67.9,False
348,1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10.0,0,0,5,11,1,11.0,0,8.9,1.4,3.51,1.0,0.1666666666666666,2,1.6666666666666663,0,Enrolled,AT RISK,52.0,False
349,1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11,6,11.28571429,0,0,6,12,5,11.77777778,0,16.2,0.3,-0.92,0.4920634899999996,0.7142857142857143,1,9.67346939142857,0,Enrolled,AT RISK,77.5,False
350,1,39,1,9147,1,1,150.0,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,0.5,0.6666666666666666,0,9.5,0,Graduate,AT RISK,60.4,False
351,1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.33333333,0,8.9,1.4,3.51,-1.1666666699999997,0.5,1,4.5,0,Enrolled,AT RISK,82.7,False
352,1,1,2,9773,1,1,135.0,1,3,1,4,4,136.1,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,1.0,0.7142857142857143,1,8.142857142857144,0,Enrolled,AT RISK,84.8,False
353,1,1,1,9500,1,1,142.0,1,1,38,9,9,127.0,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,-1.3599999999999994,0.5,3,6.47,0,Dropout,AT RISK,50.7,False
354,1,17,2,9070,1,1,127.0,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,1.0,0.5714285714285714,0,5.857142857142857,0,Dropout,AT RISK,24.1,False
355,1,1,1,9773,1,1,128.0,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,1.0999999999999996,0.7142857142857143,0,6.571428571428571,0,Graduate,AT RISK,83.1,False
356,1,42,1,9119,1,1,150.0,1,38,37,5,8,133.5,1,0,0,1,1,0,21,0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,-0.4000000000000003,0.8333333333333334,1,10.833333333333334,0,Graduate,AT RISK,77.8,False
357,1,39,1,9500,1,1,120.0,1,37,37,9,9,100.0,0,0,0,1,1,0,34,0,0,7,15,6,11.33333333,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,1.266666669999999,0.5,1,8.4999999975,0,Enrolled,AT RISK,35.6,False
358,1,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,1,0,0,1,1,0,18,0,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,6.0,0.1666666666666666,1,6.666666666666666,0,Enrolled,AT RISK,42.3,False
359,1,1,1,9670,1,1,120.0,1,1,1,9,9,129.1,1,0,0,1,1,0,18,0,0,6,6,4,11.25,0,0,6,10,3,10.33333333,0,10.8,1.4,1.74,-0.9166666699999996,0.4285714285714285,1,6.428571428571428,0,Dropout,AT RISK,86.8,True
360,1,17,2,9773,1,1,124.0,1,1,1,4,4,127.9,1,0,0,1,1,0,20,0,0,6,11,3,13.66666667,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,-3.41666667,0.5714285714285714,1,5.857142858571428,0,Enrolled,AT RISK,73.1,False
361,1,1,2,9147,1,1,128.0,1,1,1,9,6,120.3,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,2.6999999999999997,0.3333333333333333,1,9.000000000000002,0,Enrolled,AT RISK,74.9,False
362,1,17,1,9070,1,1,137.0,1,1,1,1,5,131.8,0,0,0,1,0,1,22,0,0,6,7,6,12.16666667,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,-0.1666666699999996,0.5714285714285714,0,10.428571431428573,0,Graduate,AT RISK,79.5,True
363,1,1,2,9085,1,1,122.0,1,3,1,4,7,116.1,1,0,0,1,0,0,18,0,0,6,13,6,13.15384615,0,0,6,12,3,11.0,0,15.5,2.8,-4.06,-2.15384615,0.4285714285714285,1,11.27472527142857,0,Graduate,AT RISK,73.7,False
364,1,17,1,9147,1,1,134.0,1,19,38,4,8,129.5,0,0,0,1,0,1,18,0,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,1.0250000000000004,0.6666666666666666,0,9.666666666666666,0,Graduate,AT RISK,83.7,True
365,1,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.66666667,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,-1.6666666699999997,0.8571428571428571,0,5.42857143,0,Graduate,AT RISK,73.3,False
366,1,18,1,9130,1,1,135.0,1,38,19,9,5,121.7,1,0,0,1,0,1,18,0,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,0.9000000000000004,0.8333333333333334,0,7.666666666666666,0,Graduate,AT RISK,82.5,False
367,1,39,1,9991,0,1,150.0,1,19,37,9,8,138.5,0,0,0,1,0,0,26,0,0,5,10,4,12.0,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,-0.75,0.6666666666666666,1,8.0,0,Enrolled,AT RISK,37.6,False
368,1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,20,0,0,6,8,3,12.33333333,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,-1.8333333300000003,0.2857142857142857,1,5.2857142842857145,0,Dropout,AT RISK,79.1,False
369,1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,22,0,0,7,10,6,11.5,0,0,7,8,6,13.16666667,0,11.1,0.6,2.02,1.6666666699999997,0.75,3,8.625,0,Enrolled,AT RISK,45.7,True
370,1,1,1,9070,1,1,133.1,1,1,37,5,9,143.0,1,0,1,1,0,0,21,0,0,6,9,5,11.4,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,0.7999999999999989,0.7142857142857143,2,8.142857142857144,0,Dropout,AT RISK,73.6,False
371,1,17,1,9254,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,22,0,0,6,14,4,12.25,0,0,6,11,3,11.33333333,0,7.6,2.6,0.32,-0.9166666699999996,0.4285714285714285,1,7.0,0,Enrolled,AT RISK,87.6,False
372,1,17,1,9238,1,1,152.0,1,37,37,7,5,132.1,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,2.5,0.1428571428571428,1,3.0,0,Dropout,AT RISK,67.9,False
373,1,17,2,9773,1,1,121.0,1,1,1,5,5,123.1,1,0,0,1,1,0,20,0,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,-2.5,0.5714285714285714,1,8.428571428571429,0,Graduate,AT RISK,78.3,False
374,1,1,1,9130,1,1,148.0,1,1,1,9,9,141.7,0,0,0,0,1,0,18,0,0,6,8,5,11.6,0,0,6,11,4,13.0,0,8.9,1.4,3.51,1.4000000000000004,0.5714285714285714,2,8.285714285714286,0,Dropout,AT RISK,63.5,False
375,1,17,1,9254,1,1,118.0,1,1,19,5,4,118.0,0,0,0,1,0,1,19,0,0,6,7,5,11.0,0,0,6,7,5,12.8,0,12.4,0.5,1.79,1.8000000000000007,0.7142857142857143,0,7.857142857142858,0,Graduate,AT RISK,86.0,False
376,1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,18,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,0.9499999999999992,0.6666666666666666,0,7.2,0,Enrolled,AT RISK,80.5,False
377,1,39,1,9991,0,1,130.0,1,1,1,9,7,152.1,0,0,0,1,1,0,28,0,0,5,13,2,11.0,0,0,5,12,1,12.0,0,11.1,0.6,2.02,1.0,0.1666666666666666,1,3.6666666666666665,0,Dropout,AT RISK,22.9,False
378,1,1,1,9670,1,1,132.0,1,1,19,7,5,129.9,1,0,0,1,1,0,20,0,0,6,10,6,12.71428571,0,0,6,8,4,13.0,0,12.4,0.5,1.79,0.2857142899999996,0.5714285714285714,1,10.89795918,0,Enrolled,AT RISK,94.1,False
379,1,39,1,9991,0,1,133.1,1,37,1,5,4,151.2,0,0,0,1,1,0,25,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,2.0,0.5,1,7.666666666666666,0,Dropout,AT RISK,34.9,False
380,1,39,1,9500,1,1,114.0,1,37,37,9,9,130.0,0,0,0,1,1,0,25,0,0,8,11,6,12.675,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,0.0,0.6666666666666666,1,8.45,0,Graduate,AT RISK,64.5,False
381,1,1,1,9500,1,1,133.1,1,1,19,3,5,115.0,0,0,0,0,1,0,20,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,-1.0250000000000004,0.5,2,6.3,0,Dropout,AT RISK,68.4,False
382,1,1,2,9254,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,21,0,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,-1.0,0.1428571428571428,1,5.142857142857142,0,Dropout,AT RISK,75.7,False
383,1,1,1,9254,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,27,0,0,6,6,6,10.66666667,0,0,6,8,4,11.25,0,10.8,1.4,1.74,0.5833333300000003,0.5714285714285714,1,9.142857145714284,0,Enrolled,AT RISK,71.1,True
384,1,17,1,9085,1,1,133.1,1,1,19,5,9,130.0,0,0,0,1,1,0,22,0,0,5,8,3,13.0,0,0,5,8,3,10.66666667,0,7.6,2.6,0.32,-2.3333333300000003,0.5,1,6.5,0,Graduate,AT RISK,86.3,False
385,1,51,1,9147,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,20,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,-1.0,0.5,1,9.166666666666668,0,Enrolled,AT RISK,79.4,False
386,1,1,1,9130,1,1,125.0,1,3,3,2,2,132.4,0,0,0,1,1,0,20,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,1.6500000000000004,0.8333333333333334,1,7.833333333333333,0,Graduate,AT RISK,77.4,False
387,1,43,1,9130,1,1,150.0,1,3,3,3,4,150.0,1,0,0,1,0,0,21,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,0.8000000000000007,0.7142857142857143,1,10.285714285714285,0,Graduate,AT RISK,75.4,False
388,1,17,2,9147,1,1,129.0,1,2,3,2,2,128.3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,0.75,0.6666666666666666,1,5.5,0,Enrolled,AT RISK,88.8,False
389,1,43,1,9085,1,1,127.0,1,3,3,2,5,100.0,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.66666667,0,13.9,-0.3,0.79,1.91666667,0.4285714285714285,1,6.7142857142857135,0,Enrolled,AT RISK,77.8,False
390,1,17,2,9147,1,1,133.0,1,19,1,9,3,120.1,1,0,0,1,0,1,18,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,2.0,0.3333333333333333,0,3.333333333333333,0,Dropout,AT RISK,61.9,False
391,1,1,1,9130,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,-0.5,0.3333333333333333,1,1.8333333333333333,0,Enrolled,AT RISK,72.7,False
392,1,1,1,9130,1,1,144.0,1,3,1,2,4,134.9,1,0,1,1,0,0,18,0,0,6,13,6,10.85714286,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,0.1428571400000002,0.5714285714285714,2,9.306122451428571,0,Dropout,AT RISK,65.6,False
393,1,17,2,9147,1,1,146.0,1,38,37,6,6,143.9,0,0,0,1,0,0,18,0,0,5,11,5,11.33333333,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,0.6666666699999997,0.8333333333333334,1,9.444444441666668,0,Graduate,AT RISK,84.4,False
394,1,39,1,9254,1,1,133.1,1,19,19,4,7,123.0,0,0,1,0,0,1,28,0,0,6,6,6,10.83333333,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,0.1666666699999996,0.7142857142857143,2,9.285714282857144,0,Dropout,AT RISK,49.7,False
395,1,39,2,9147,1,1,120.0,1,37,37,9,9,104.0,0,0,0,0,1,0,26,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,0.0,0.1666666666666666,2,1.6666666666666663,0,Dropout,AT RISK,46.1,False
396,1,39,1,9991,0,1,130.0,1,37,37,9,9,130.1,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,0.25,0.5,1,5.5,0,Enrolled,AT RISK,41.1,False
397,1,17,1,9147,1,1,124.0,1,38,19,6,10,126.8,1,0,0,1,0,0,20,0,0,5,8,5,12.33333333,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,-0.133333330000001,0.8333333333333334,1,10.277777775,0,Graduate,AT RISK,85.4,False
